SMILES,Score
CC(C)N(C(=O)CSc1ncnc2sc3c(c12)CC[C@H](C)C3)C(C)C,-6.1
O=C1c2ccccc2N[C@@H](C2=C(c3cccs3)N=NC2)N1Cc1ccc2c(c1)OCO2,-9.7
O=C([O-])[C@H]1Cc2[nH]cnc2[C@@H](c2ccc(Cl)cc2)[NH2+]1,-6.8
[NH3+]CCCC(=O)N1C[C@@H]2C[C@H](C1)Cn1c2cccc1=O,-5.7
Cc1ccc(N(CC(=O)N2CCCC[C@H]2C)S(=O)(=O)c2c(C)nn(C)c2C)cc1,-7.2
O=[N+]([O-])c1ccc(/C=N/Nc2ccc(C(F)(F)F)cc2[N+](=O)[O-])o1,-7.4
COc1ccc(N2CCN(C(=O)CN3C(=O)N[C@H](CC4=c5ccccc5=[NH+]C4)C3=O)CC2)cc1,-7.9
O=C1C[C@H](C(=O)N(Cc2ccco2)C2CCCC2)c2ccccc2N1,-7.2
Cc1nn(C)c(=O)c(C(=O)N[C@H](C)CC(=O)[O-])c1C,-6.7
COc1ccc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1ccc(N2CC[NH+](C)CC2)cc1C,-7.1
CCCOC(=O)[C@@H](N)c1ccccc1,-5.4
COc1ccc(N(CN2C(=O)[C@H]3CC=CC[C@@H]3C2=O)C(=O)c2ccco2)cc1,-7.7
C=CCc1c(C)nn(CC(=O)[O-])c1-c1ccccc1,-6.0
O=C(Nc1ccc(CCC(=O)N2CCCC2)cc1)c1ccccc1Cl,-7.4
COc1ccc(NC(=O)C(=O)NCC[NH+]2CCCC[C@@H]2C)c(C)c1,-6.4
CCCc1noc(CNc2cc(Cl)ccc2C(=O)NCC)n1,-6.3
CCC[NH2+][C@@H](CC)CC[C@H]1CCOC2(CCSCC2)C1,-5.2
O=C(CCC1CCCCC1)N[C@@H]1CC[NH2+]C1,-6.0
C[NH+](Cc1ccc2c(c1)OCCO2)C[C@@H]1COc2ccccc2O1,-6.8
OC[C@H]([NH2+]Cc1cccc2c1OCCCO2)c1ccc(Cl)c(F)c1,-7.2
C=CCN(C(=O)OCCO)C1CCCC1,-5.2
CNC(=O)c1cccc(NCc2cc(=O)oc3ccc4ccccc4c23)c1,-8.7
CCCC(=O)Nc1ccc(CNC(=O)N2CCC(CO)CC2)cc1,-6.5
CC[NH+](C)C[C@@H]1CCN(Cc2ccc(C(F)(F)F)cc2)C1,-6.1
Cc1c(Cl)cccc1S(=O)(=O)Nc1ccc2c(c1)CCC(=O)N2C,-7.6
COc1cc(OC)c(C2=CC[NH+]([C@H](C)C(=O)N3CCOCC3)CC2)c(OC)c1,-6.6
CC[C@H](CO)N1CCN(C(=O)Nc2cnn(CC[NH+]3CCCCC3)c2)CC1,-5.7
CC(C)(C)NC(=O)c1ccccc1NC(=O)C1CCN(C(=O)[C@H]2CC(=O)N(C(C)(C)C)C2)CC1,-7.1
CC[C@H](C)C(=O)N1Cc2ccccc2C[C@@H]1C(=O)NCc1csc(C2CC2)n1,-6.4
COc1cc(C[NH+]2CCN(Cc3ccc4c(c3)OCO4)CC2)cc2c1OCO2,-7.4
Cc1cc(C#N)cc(C)c1OC(=O)CCCn1ccnn1,-5.9
Cc1sc2nc(SCC(=O)NCc3cccnc3)nc(N)c2c1C,-6.6
N#Cc1ccccc1CS(=O)(=O)Cc1ccc(F)c(F)c1,-7.0
CCCN1C(=O)c2c(-n3cccc3)c3cc(F)ccc3n2C[C@]1(C)C(=O)NC1CCCCCC1,-7.0
CO[C@@H](CNC(=O)c1ncoc1C(C)C)c1cccc(Cl)c1,-6.7
Cc1cc(C)c(/C=N/NC(=O)C(=O)Nc2ccc(C(=O)[O-])cc2)c(C)c1,-6.7
CC[C@H](Sc1nncn1C)C(=O)Nc1nc2c(s1)CCCC2,-7.1
O=C(Cc1c(F)cccc1Cl)OCc1ccc(-n2cccn2)cc1,-6.7
CC[NH+]1CCN([C@H](C)CNC(=O)/C=C/c2ccc(Cl)cc2)CC1,-6.4
C[C@H](c1cccnc1)N(C)C(=O)c1cc2c(cc1O)OCO2,-7.2
CC(C)c1c(NC(=O)CO[C@H]2CCCC[C@H]2C)c(=O)n(-c2ccccc2)n1C,-7.3
CC(C)[C@@H]([NH2+]Cc1ccc(C[NH+]2CCCC[C@@H]2C)cc1)c1cccnc1,-6.8
COc1cc2c(cc1OC)CCN(C(=O)c1cnn(C)c1C)CC2,-6.5
COC(=O)[C@@H]1CCCC[C@H]1NC(=O)c1ncccc1C(F)(F)F,-7.1
CCCOc1ccc(C(F)(F)F)cc1NC(=O)c1cncc(C)c1,-7.1
C[NH2+][C@H](C)c1ccnc(Oc2ccc([N+](=O)[O-])cc2F)c1,-6.8
C[C@H]([NH2+]CCc1ccc2c(c1)CCO2)c1nc2ccccc2n1C,-7.3
COc1ccc(F)cc1NC(=O)N1CCC(n2cc[nH+]c2)CC1,-6.5
Cc1ccc(O)c2c1[C@@H]1C=CC[C@@H]1[C@H](c1cc([N+](=O)[O-])ccc1O)N2,-6.7
COCCCn1cnnc1S(=O)(=O)[C@@H](C)c1cccc(C)c1,-5.9
CC[C@@H](NS(=O)(=O)c1cc(Cl)sc1Cl)c1noc(C)n1,-5.8
CC(C)[C@@H](NC(=O)c1c(F)cccc1F)C(=O)Nc1nc2ccccc2[nH]1,-7.6
CC[C@]1(C)CCCN(C(=O)Nc2ccnn2Cc2ccccn2)C1,-6.9
C[NH+](Cc1ccoc1)C1(CO)CCSCC1,-4.9
Cn1c(SC[C@@H]2CCCO2)nnc1C1CCN(C/C(Cl)=C/c2ccccc2)CC1,-7.2
O=C(CSc1nc(-c2ccco2)nc2ccccc12)Nc1nccs1,-9.1
CCC[NH2+][C@H](c1ccc(OC)cc1)c1ccc(F)cn1,-6.8
CCOc1ccc(N2COc3ccc(Br)cc3C2)cc1,-6.3
CCOC(=O)c1c(-c2ccc(Cl)cc2)csc1NCC(=O)N1CCc2ccccc2C1,-7.1
COc1ccc([C@@H](C)NC(=O)N2CCCC[C@H]2C)cc1OC,-6.9
CCOC(=O)C1=NN(c2ccccc2Cl)[C@@H]2C(=O)N(c3cccc([N+](=O)[O-])c3)C(=O)[C@@H]12,-7.5
CC(C)(C)c1ccc([C@@H](C#N)NC(=O)[C@@H]2CCCS2)cc1,-6.2
C=CCC[C@H]([NH2+]C)C1([NH+]2CCCC2)CCCC1,-4.9
CN1C[C@@H](C(=O)N2CCC[C@H]2c2ccccc2)CC1=O,-7.0
C[C@H](Oc1cccc(Cl)c1)C(=O)NCC1(N2CCOCC2)CCCCC1,-7.6
CN1CCC/C1=N\S(=O)(=O)c1cccc(NC(=O)c2nc(Cl)c(Cl)c(Cl)c2Cl)c1,-7.5
CN(C)c1ccc([C@@H](CNC(=O)C(=O)NC2CCCC2)N2CCOCC2)cc1,-6.6
CCC(CC)CNC(=O)NC[C@@H]1CCC[C@H]1O,-5.4
Cc1c(F)cccc1NC(=O)N1C[C@@H](C)S[C@H](C)C1,-6.9
Cc1nn(C)c2ncc(NC(=O)NCCCn3cnc4ccccc43)cc12,-8.2
C1=C[C@H](c2ccc(CN(Cc3ccccc3)C[C@@H]3N=CCS3)o2)N=N1,-7.0
C[C@H]1C[C@H](C)n2nccc2N1C(=O)c1cc(F)c(Cl)nc1Cl,-7.3
CCc1nn(C)cc1CNC1C[C@@H]2CC[C@H](C1)[NH+]2Cc1ccccc1,-7.1
COC(=O)c1ccccc1CN1CC[C@H](C[NH+]2CCCC2)C1,-6.3
CCCCN(C)C(=O)C(=O)Nc1ccc(-c2nnc3n2CCCC3)cc1,-6.3
CCn1/c(=N/C(=O)c2cc(C)no2)[nH]c2cc(Br)ccc21,-7.2
Cc1c[nH+]c(N2CCC[C@H](c3cc(=O)[nH]cn3)C2)nc1N(C)C,-6.0
Cc1nc(C)c(CNC(=O)N[C@H](C)c2nc(C(C)(C)C)no2)s1,-6.9
Cc1cccc(-c2nnc(SCC(=O)Nc3ccccc3Cl)n2-n2cccc2)c1,-6.8
Nc1nc(-c2ccc3[nH]c(=O)[nH]c3c2)cs1,-7.9
Fc1ccc([C@@H](C[NH2+]C2CC2)Cc2ccco2)cc1,-6.7
C/[NH+]=C(/NC[C@H](C)CN1CCOCC1)N[C@H]1[C@@H]2CCO[C@@H]2C1(C)C,-5.9
O=C([O-])CCC1CC[NH+]([C@H]2CCO[C@]3(CCSC3)C2)CC1,-6.0
C[C@H]1CCN(C(=O)c2ccn(-c3ccc(Cl)cc3Cl)n2)C[C@H]1O,-6.5
Cc1ccc(C(=O)N2CCN(c3ncccn3)CC2)s1,-6.1
CCOc1c(Cl)cccc1NC(=O)NCCc1nnc2n1CCC2,-7.5
COc1ccc([C@@H]2[C@@H]3[NH+]=c4ccccc4=C3C[C@H]3C(=O)N(CCO)CC(=O)N32)c(OC)c1,-8.1
CC1CCC(NC(=O)NCc2cc(=O)[nH]c3ccccc23)CC1,-8.6
OCCc1cn([C@@H]2CCOC3(CCSCC3)C2)nn1,-6.4
O=[N+]([O-])c1ccn(CCCCF)n1,-5.8
C[C@@H]1Cc2ccccc2N1CC(=O)Nc1ccc(Cl)cc1F,-7.1
C[NH+](C)[C@H](CNC(=O)NNC(=O)OC(C)(C)C)c1ccccc1,-7.4
COc1ccc(Cl)cc1NC(=O)[C@H]1CCCN(c2ccc(-c3cccs3)nn2)C1,-7.1
CCOC(=O)c1cc(C[NH2+]CC(=O)[O-])c(C)o1,-6.0
Cc1nc(C[C@]2(C[NH3+])C[C@H]3CC[C@@H]2C3)sc1C,-5.5
C[C@@H]1CCCN(C(=O)[C@@H]2C[C@@H]2c2ccc(Cl)cc2)CC1,-5.5
Cc1cc(C)c(C[NH2+]CCc2ccccn2)cc1C,-6.8
O=C(NCc1ccc(Cl)cc1Cl)C1CCN(C(=O)c2ccc(Br)cc2)CC1,-7.3
C=CCOc1ccc(/C=C(\C#N)C(=O)N2CCN(c3ccccc3)CC2)cc1,-6.3
CC(C)(C)OC(=O)N1CCC[C@H](C(=O)N[C@H]2CCS(=O)(=O)C2)C1,-5.8
O=C(NCCCc1nc2ccccc2n1CC(=O)N1CCOCC1)c1cccc(Br)c1,-8.4
CCn1cnc2c(-c3ccccc3)cn(CC(=O)N(C)c3ccc(F)cc3)c2c1=O,-8.7
COCC[NH2+]C1CCN(c2ccc(NC(=O)c3ccc(C)cc3C)cc2)CC1,-6.6
O=C(Nc1ccc(N2CCCCC2)nc1)c1n[nH]c(=O)c2ccccc12,-7.5
NC(=O)[C@H]1CCCN1C(=O)C1[C@H]2CCCC[C@@H]12,-5.8
O=C(NCc1cccnc1)[C@H]1CCCN(c2nc(Cl)nc3[nH]cnc23)C1,-8.2
CCC[C@H](C)C(=O)Cc1ccc(C)cn1,-5.5
COc1ccc([C@@H](C)CCNC(=O)c2cccc(-c3nnc(C)o3)c2)cc1,-7.6
CCn1c(C)cc(C[NH2+][C@@H]2CCCCC[C@@H]2C)c1C,-6.3
C[C@H]1CCC[C@@H](NC(=O)NC[C@@H]2CCO[C@@H]2c2ccccc2)[C@@H]1C,-7.7
Cc1cc(N[C@H]2CCO[C@H]2c2ccc(Cl)c(F)c2)n2ncnc2n1,-7.9
O=C(/C=C/c1c(F)cccc1Cl)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,-7.2
COc1ncccc1CNC(=O)Cn1ccc(=O)n(C)c1=O,-6.9
COc1ccc(-c2nccc(=O)[nH]2)c2ccccc12,-7.4
CCNC(=O)N1CCc2ccc(NC(=O)C[NH+]3CCC[C@@H]3C)cc21,-7.3
CCc1ccc(/C=C(\C#N)C(N)=O)s1,-5.8
O=C(Nc1ccn(-c2ccc(Cl)cc2Cl)n1)c1cnns1,-6.8
Cc1nc(-c2ccc(N3CCN(C(=O)c4cc(C5CC5)on4)CC3)[nH+]c2)no1,-7.1
CC(=O)c1cc(C(=O)Nc2ccc(OCC(F)(F)F)c(C#N)c2)n(C)c1,-6.4
CCS(=O)(=O)N[C@@H](C)c1ccc(OC(F)F)cc1,-5.7
C[C@H]1CC(C(=O)NCCC[NH+]2CCN(c3cccc(Cl)c3)CC2)C[C@H](C)O1,-6.4
CCc1ccccc1N1C[C@H](C(=O)Nc2ccccc2C(=O)NC[C@@H]2CCCO2)CC1=O,-7.5
COC(=O)c1ccc([C@@H]2[C@@H](Oc3ccccc3C)C(=O)N2Cc2ccc(F)cc2)cc1,-7.9
COc1ccc(NC(=O)Cc2cccc(F)c2)cc1OC1CCCC1,-7.4
C[C@H](CCc1ccccc1)Nc1ccc(CO)cc1,-5.0
C[S@](=O)c1ccc(NC(=O)N[C@H](CO)Cc2ccccc2)cc1,-6.7
CCS[C@@H]1CC[C@H](NC(=O)N2CCCN(c3ncccc3C#N)CC2)C1,-6.7
CC[C@]1(C)C[NH2+]CCN1Cc1cccc(O)c1,-5.9
CCNC(=O)N1CC[C@@H](NC(=O)N[C@@H]2CCCC[C@@H]2OC2CCCC2)C1,-6.4
CC(C)[C@H]1CC[C@H](C)C[C@H]1OC[C@H](O)C[NH+]1CCCCC1,-6.2
CC(=O)c1cccc(NC(=O)c2ccc(Cn3nnc4ccccc4c3=O)cc2)c1,-7.5
CCOC(=O)c1sc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cccs2)c(C#N)c1C,-6.4
O=C1CCc2cc(S(=O)(=O)Nc3ccc(Oc4ccccc4)cc3)cc3c2N1CCC3,-8.4
O=C(c1nnn[n-]1)N1CCC[C@@H]1[C@@H]1CCC[NH2+]1,-6.4
CC[NH+]1CCN(CC(=O)N2CCC(C(=O)N3CCCC3)CC2)CC1,-6.3
CCSCc1ccc(C(=O)NNC(=O)Cc2ccncc2)cc1,-6.1
Cc1cc(C(=O)Nc2ccc(C#N)cc2)nn1-c1ccccc1,-6.9
C[C@@H](NC(=O)NCc1ccnc(OC2CCC2)c1)[C@H]1COc2ccccc21,-7.7
CCCOCC[C@@H]1CCC[C@]1(C#N)NC1CC1,-4.7
Cc1cccc(O[C@H](C)C(=O)OCC(=O)N2CCCC2)c1,-6.3
CCOc1ccc(C(=O)Oc2cccc(C(C)=O)c2)cc1[N+](=O)[O-],-6.5
COc1ccc(C[C@@H](C)C[NH+](C)Cc2cc(=O)c([O-])co2)cc1,-6.4
CN(C)c1cc(CNC(=O)c2ccoc2)c2ccccc2[nH+]1,-7.9
CSc1ccccc1NC(=O)CN(C)C(=O)[C@@H]1CC(=O)N([C@H]2CCC[C@@H](C)[C@H]2C)C1,-6.6
COCC[C@]1(O)CCN(C(=O)Cc2cccc(OC)c2)C[C@H]1C,-6.0
CC(=O)N1CCO[C@@H](c2ccc(Cl)cc2)C1,-5.8
Cc1cc(C(=O)NC[C@@H](C)C#N)ccc1NC(=O)CC(C)C,-5.5
CC[C@H](C#N)N1CCN(C(=O)N2CCC(C)CC2)CC1,-5.4
CCn1c(C)ccc(C(=O)N2CCN(c3ccc(OC)cc3)C(=O)[C@H]2C)c1=O,-7.1
COc1cccc(CN(C)C(=O)CN2C[C@H](C)OC[C@H]2c2ccccc2)c1,-6.9
CSCc1nc(CNC(=O)c2ccc(C[NH+]3CCCCC3)cc2)cs1,-7.2
O=C(N1CCCC1)N1CCC[C@H]1[C@@H]1CCCC[C@H]1O,-5.7
Cc1nn2c(=O)c3c([nH]c2c1-c1ccccc1)CN(C(=O)C[C@@H]1CCS(=O)(=O)C1)C3,-7.4
O=C(CN1C(=O)c2ccccc2S1(=O)=O)c1cccc(S(=O)(=O)N2CCOCC2)c1,-7.4
C[C@H](C/C([O-])=N/S(=O)(=O)c1ncccn1)Cc1ccc(Cl)cc1,-6.6
CCCN(Cc1ccccc1O)C(=O)Cc1ccc(F)c(F)c1,-7.7
CC(C)Oc1ccc(NC(=O)NCc2ccc([N+](=O)[O-])cc2)cc1,-7.3
C[C@@H]1CN(CCCN2CCOCC2)[C@H](c2ccccc2)CO1,-5.8
C[C@H]([NH3+])C(C)(C)C[NH+](C)CC1CCC1,-4.4
Cc1ccc(-n2cnnc2SCC(=O)Nc2ncc(Cl)c(C)c2Cl)cc1Cl,-7.0
O=C(c1ccc(-n2ccnc2)nc1)N1CC[NH+]2CCCC[C@@H]2C1,-8.3
CCOC(=O)c1sc(NC(=O)c2cccc3ncccc23)cc1C,-6.6
Cc1noc2nc(-c3ccc(F)cc3)cc(C(=O)N[C@@H]3CC(=O)N(C)C3)c12,-8.4
Cc1nc(N2CCN(c3ccccc3)CC2)c2oc3ccccc3c2n1,-7.9
CCc1nn(C)cc1C(=O)N1CC[C@@](C)(C(=O)OC)C1,-6.3
Cc1nc(CNC(=O)C[C@@H]2COCC[NH2+]2)nc2c1CCCC2,-7.0
CCS(=O)(=O)C[C@H](C)N(C)Cc1cc(O)ccc1[N+](=O)[O-],-5.8
O=C1c2[nH]nc(-c3ccccc3)c2[C@H](c2ccc(O)cc2)N1Cc1ccc2c(c1)OCO2,-8.1
COc1ccc(Br)c(C(=O)N2CCN(c3ccc(C(F)(F)F)cn3)CC2)c1,-7.1
CC(C)C1CCC(N2CCN3C(=O)C(=O)NC[C@@H]3C2)CC1,-7.1
CC(C)(C)c1ccc(NC(=O)N(CCO)C2CC2)cc1,-5.1
COc1ccc([C@@H](O)[C@]2(C)CCCO2)c(C)c1,-6.1
CCOC(=O)C1CC[NH+](Cc2cc(C)c(C(=O)OC)o2)CC1,-5.9
O=C([O-])Cc1ccc(NC(=O)Nc2ccc(Br)cc2)cc1,-6.5
CCOc1cc(C[NH+]2CCNC(=O)C2(C)C)cc(Br)c1OC,-6.3
COc1ccc(C(=O)[O-])cc1C(F)(F)F,-5.7
Cc1ccc2[nH]c(S[C@H](C)C(=O)c3ccc(F)c(F)c3)nc2c1,-7.9
CC(C)c1ccc(NC(=O)C2CCN(S(=O)(=O)Cc3ccccc3)CC2)cc1,-6.7
COCc1c(C(=O)[O-])sc2ccccc12,-5.5
C[C@H](Cc1ccsc1)[NH2+]C1CCN(S(=O)(=O)c2cnn(C)c2)CC1,-6.7
CC(C)C[C@@H]1NC(=O)N(c2cccc(C(F)(F)F)c2)C1=O,-6.5
O=C(CSc1ccc(Cl)cc1)N1CCC[C@@H]1c1ccc2c(c1)OCCO2,-7.8
COc1ccc(Oc2ccc(Cl)cc2NC(=O)c2cccc(S(C)(=O)=O)c2)cc1,-8.0
CC[C@@H](C)n1ncc(C(=O)NC[C@@H]2CCS(=O)(=O)C2)c1C1CC1,-6.2
CO[C@H](CN[C@H](C)c1cccc(NC(C)=O)c1)c1ccc(F)cc1,-6.2
CCCc1nnc([S-])n1CC(=O)N[C@H](C)c1nc2ccccc2[nH]1,-6.9
O=C([O-])c1cn2ccccc2n1,-5.8
Cc1c(Cl)cccc1S(=O)(=O)Nc1cccc(CN2C(=O)CNC2=O)c1,-6.7
N#CCCN(CCC(F)(F)F)CC1CCOCC1,-5.1
CC[C@H](C)[C@@H](NC(=O)c1ccc(Br)o1)C(N)=O,-6.3
Cc1cc(CCCC(=O)Oc2cc(C(N)=O)ccc2C)c(C)s1,-7.1
O=C(NCCC[NH+]1CCCC1)c1ccc2c(c1)NC(=O)[C@@H]1CCCCN21,-6.8
Cc1cc(C(=O)COC(=O)C[C@H]2Sc3ccc(C(F)(F)F)cc3NC2=O)c(C)n1C,-6.9
C[C@@H]1C[C@@H](C)C[NH+](Cc2ccc(CNC(=O)c3ccc(-c4ccccc4)[nH]c3=O)cc2)C1,-7.4
COc1ccc(/C=C(\C#N)C(=O)Nc2ccco2)cc1O,-6.4
CC(=O)c1ccc(NC(=O)N[C@@H]2CCO[C@@H]2c2ccccc2)cc1C,-7.9
Cc1ccc2oc(C(=O)NCCC3=CCCCC3)cc2n1,-7.5
CC1(C)CCN(c2ccc(S(N)(=O)=O)c(N)c2)CC1,-5.6
CCc1ccc([C@H]2CCCCCN2C(=O)NCC[S@](C)=O)o1,-6.2
N#Cc1c(-c2ccccc2)cc(-c2ccc(O)cc2)nc1N,-7.1
CCCCC(=O)N1CSC[C@@H]1C(=O)NCCc1ccccc1F,-6.6
C[C@H](O)C[C@@H](C)C[NH2+]Cc1cccc(C(F)(F)F)c1,-5.8
C[C@H]1COC[C@@H](C)N1CCC(=O)N1CCc2sccc2C1,-6.6
Cc1ccc(C)c(-c2cc3c(=O)n(Cc4nc(-c5ccc(OC(C)C)cc5)no4)ncn3n2)c1,-7.5
O=S(=O)(NCCc1csc(-n2cccn2)n1)c1cc(F)cc(F)c1,-7.0
Cc1cc([O-])c([C@H]2OC(=O)c3ccccc32)c(=O)n1Cc1ccncc1,-7.2
CCOC(=O)N1CCN(C(=O)c2ccccc2NS(=O)(=O)c2cccs2)CC1,-6.8
CNC(=O)C[C@@H](C[NH3+])N1CCCCc2ccccc21,-6.2
O=C(C[NH+]1CCC[C@H]1Cc1cccc2ccccc12)NC1CC1,-6.5
COc1ccc(S(=O)(=O)N(C(=O)c2cccnc2)c2ccc3oc(=O)sc3c2)cc1OC,-7.9
CN(C(=O)[C@@H]1CCOc2ccccc21)[C@@H]1CCC[NH+](Cc2ccccc2)C1,-7.8
CON(C)C(=O)CNC1(c2ccc(F)cc2)CCOCC1,-6.4
CNC(=O)C[C@H](C)C(=O)c1cccc(F)c1,-6.1
CC(C)Oc1ccccc1NC(=O)C(=O)N[C@@H]1CCCc2ccc(F)cc21,-7.3
CCOc1ccc(NC(=O)[C@@H](Sc2nc(C)cc(N)n2)C(C)C)cc1,-6.0
C[C@@H](C(=O)N[C@H]1CC=CCC1)c1ccsc1,-5.7
Cc1nc(C)c(C(=O)N2CCc3c(sc(N)c3C#N)C2)o1,-6.9
[NH3+][C@H](Cn1nnc2ccccc21)C(=O)[O-],-5.9
C1=C(c2ccccc2)N=N[C@@H]1[C@@H]1NN[C@H]2SC(c3ccccc3)=NN21,-7.9
CN(Cc1ccc(O)cc1)c1ncc([N+](=O)[O-])cc1C(N)=O,-6.5
C=CC(C)(C)c1cc2ccc(OC)c(O)c2oc1=O,-6.6
CN(C)c1ncc2c(=O)[nH]c([C@@H]3CCCN(C(=O)CC[C@@H]4CCCO4)C3)cc2n1,-7.0
Cc1ccc(C)c(/N=N/c2c(C)c(C#N)c(=O)n(CC(C)C)c2[O-])c1,-6.9
CC[C@H](CC(N)=S)[NH+]1CCN(c2nccs2)CC1,-6.0
Cc1cc(NC(=O)CN(C)C(=O)[C@@H](C)Sc2ccc(Br)cc2)no1,-7.6
COc1ccc(-c2nn(CN(C)Cc3nccs3)c(=S)n2C)cc1,-6.9
COc1cc(/C=N/N=C2/NC(=O)[C@@H](CC(=O)c3ccc(C)c(C)c3)S2)ccc1O,-7.2
CCN(C(=O)Cc1cc(C)[nH]n1)[C@@H]1CC[NH+]([C@@H](C)c2ccccc2)C1,-7.1
Clc1ccc(OCc2nc3c4cnn(-c5ccccc5)c4ncn3n2)cc1Cl,-8.6
NC(=O)[C@H](Sc1nnc(-c2ccccc2)c(-c2ccccc2)n1)c1ccccc1,-7.2
CC[C@H](Sc1nnc(Cc2cccc(F)c2)o1)c1ccccc1,-7.2
COC(=O)c1ccc(C)c(NC(=O)CCn2c(=O)cc(C(F)(F)F)c3cn(C)nc32)c1,-7.3
Cc1ocnc1CNC(=O)C(=O)Nc1cccc(Oc2ccncc2)c1,-7.3
C[C@H]1C[C@@H]1c1ccc(CN(C)[C@H](C(N)=O)c2cccc(F)c2)o1,-6.4
Cc1cc(C)cc(NC(=O)CN2CC[NH+](CCC(C)(C)C)CC2)c1,-6.1
CCN(Cc1cccs1)C(=O)c1ccc(OC)c(S(=O)(=O)N2CCCC2)c1,-6.3
COc1ccccc1CSCC(=O)N(C)[C@@H](C)c1ccccc1,-4.8
Cc1noc(C)c1C[C@@H](C)NC(=O)[C@H](Oc1cccc(Cl)c1)C(C)C,-6.3
CC[C@H](C#N)OC(=O)c1cc(F)ccc1I,-5.5
COc1ccc2[nH]cc([C@@H](C)NCC3([NH+]4CCCCC4)CCOCC3)c2c1,-8.1
CCn1c(Cc2ccccc2)nn(C[NH+]2CCCC[C@H]2C(N)=O)c1=S,-6.6
COc1cc(C)ccc1NC(=O)Cc1ccc(C)cc1,-6.6
CCCCOc1ccc(C(=O)N2CC(=O)Nc3ccccc32)cc1OC,-6.5
COC(C)(C)c1noc([C@H]2CCC[C@@H]2O)n1,-6.7
O=Cc1ccccc1OCC(=O)N[C@H]1CC[NH+](C2CCCC2)C1,-6.4
CCSc1sc(CC)cc1[C@@H]1C(C#N)=C(N)N(c2ccc([N+](=O)[O-])cc2)C2=C1C(=O)CCC2,-6.6
CC[C@H]([NH2+]CCn1cnnc1C1CC1)c1c(F)cccc1Cl,-6.0
C[C@@H](O)c1cc(F)ccc1OCCCC(C)(C)C#N,-6.4
O=C(COCC(F)(F)F)Nc1ccc(Cl)c(Br)c1,-5.8
O=C(CN1CC[C@]2(CCC1=O)CNC(=O)c1ccccc1O2)NC1CC1,-7.5
CC[C@H](CC(N)=S)NC(=O)Cc1cccc(F)c1F,-5.7
Cn1ccc(C(=O)Nc2nc(-c3ccc(Cl)s3)cs2)n1,-7.0
Cc1nccn1-c1ccc([N-]S(=O)(=O)c2ccccc2[N+](=O)[O-])cn1,-6.3
O=C(C[NH+]1CC=C(c2ccccc2Cl)CC1)NCc1ccccn1,-7.4
CC[NH2+][C@H](Cc1cnn(CC)c1)C[NH+](C)C,-4.6
CCc1ccc(-c2ccc(=O)n(CCC(=O)NCc3cc(F)cc(F)c3)n2)cc1,-7.2
COc1ccc([C@H](NC(=O)c2ccncc2Cl)C2CCOCC2)cc1,-7.3
O=C(O[C@@H](C(=O)N1CCOCC1)c1ccccc1)c1csc(-c2ccccc2)n1,-7.5
CCC[C@H]1CCCN(C(=O)c2csc(NC(C)=O)n2)CC1,-5.9
O=C([C@@H]1Cc2ccccc2CN1C(=O)c1cncc2cnccc12)N1CCCC1,-7.7
CCc1c(C)nc([C@@H]2CCCN2C(=O)c2cccnc2C)[nH]c1=O,-6.7
C[C@H](CNC(=O)c1cc(Br)ccc1F)[NH+]1CCCC1,-6.5
CC(=O)Nc1ccc(N(C(=O)c2ccco2)[C@@H](C(=O)NC2CCCC2)c2ccc(Cl)cc2)cc1,-7.9
COc1ccc2[nH+]c(C)cc(N3CCNC(=O)C3)c2c1,-7.3
CC(C)=C1[C@H]2C=C[C@@H]1[C@H]1C(=O)N(c3ccc(C)c(C)c3)C(=O)[C@@H]21,-7.1
O=S(=O)(c1ccc(COc2cccc[n+]2[O-])o1)N1CCCC1,-6.8
Fc1ccc(-c2cn3nc(N4CCOCC4)sc3n2)cc1,-7.4
C[NH+](C)C1(CN2C(=O)c3ccccc3S2(=O)=O)CCCCC1,-6.2
COc1ccccc1[C@@H](NC(=O)[C@@H](C)NC(=O)c1ccoc1)C(C)(C)C,-7.1
O=C(Nc1cc(F)cc(F)c1)[C@H]1CCCN1C(=O)C1CC1,-6.7
C#CCn1/c(=N/C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)sc2cccc(C)c21,-7.0
COC(CNc1ncnc2c1sc1nc(N3CCCC3)c3c(c12)CC(C)(C)OC3)OC,-6.8
O=C(CN1CCN(C(=O)[C@@H]2CCCO2)CC1)NC12CC3CC(CC(C3)C1)C2,-7.0
COc1ccc(/C=N/Nc2ccc([N+](=O)[O-])cn2)cc1O,-7.0
C[C@@H](Cc1cccnc1)NC(=O)c1cccc(OC2CCN(C(=O)C3CC3)CC2)c1,-7.1
C=CCOc1cccc(NC(=O)Nc2ccccc2OC)c1,-6.9
Cc1ccccc1CC(=O)Nc1ccc(SCc2nc3ccccc3[nH]c2=O)cc1,-7.2
Cc1nnc(-c2cccc(NC(=O)C3CCN(C(=O)Cn4cccn4)CC3)c2)s1,-6.8
Cc1ccc(-n2nc3c(c2NC(=O)c2ccc(Cl)cc2)C[S@@](=O)C3)cc1,-7.8
